Name;RA;Dec;ra1;ra2;ra3;RA_dec;RA_radians;sde;de1;de2;de3;de_dec;Dec_radians;LongGal;LatGal;B;V;B-V;B0-V0;EB-V;Sp;Sp_s;Distance;Miles
HD 89343 ;10 21 03,34071;+68 44 51,5469;10;21;03.3;155.2639196;2.709866607;+;68;44;51.5;68.74765192;1.199872879;140.4993;42.8891;6.14;5.9;0.24;0.2;0.04;A7Vn;A7;82.62071237;
HD 89461 ;10 18 28,24411;-41 40 06,5599;10;18;28.2;154.6176838;2.698587664;-;41;40;06.6;-41.66848886;-0.727252325;274.6451;12.6509;5.901;5.961;-0.06;-0.07;0.01;B9V;B9;50.92894478;
HD 89715 ;10 19 05,07255;-64 40 34,5275;10;19;05.1;154.7711356;2.701265904;-;64;40;34.5;-64.67625764;-1.128813644;287.5326;-6.4624;5.72;5.67;0.05;0.02;0.03;A1V;A1;64.34581551;
HD 89904 ;10 23 06,32893;+33 54 29,3115;10;23;06.3;155.7763705;2.718810563;+;33;54;29.3;33.90814208;0.591808723;191.6835;57.5252;6.04;5.9;0.14;0.17;-0.03;A6V;A6;59.45036746;
HD 90132 ;10 23 29,29588;-38 00 35,4169;10;23;29.3;155.8720662;2.720480766;-;38;00;35.4;-38.00983803;-0.663396822;273.3488;16.2198;5.569;5.342;0.227;0.27;-0.04;A8V;A8;50.13054792;
HD 90264 ;10 22 58,14606;-66 54 05,3903;10;22;58.1;155.7422753;2.718215488;-;66;54;05.4;-66.90149731;-1.167651402;289.0967;-8.1064;4.838;4.954;-0.116;-0.11;-0.01;B8V;B8;66.09966942;
HD 90840 ;10 30 06,44845;+38 55 30,4723;10;30;06.4;157.5268685;2.749362516;+;38;55;30.5;38.92513119;0.679371701;181.9838;58.3586;5.874;5.793;0.081;0.12;-0.04;A4V;A4;63.5744124;
HD 90874 ;10 27 25,28346;-65 42 16,7883;10;27;25.3;156.8553478;2.737642268;-;65;42;16.8;-65.70466342;-1.146762711;288.8325;-6.8559;6.095;5.999;0.096;0.05;0.05;A2V;A2;65.67648412;
HD 90882 ;10 29 28,70222;-02 44 20,6862;10;29;28.7;157.3695926;2.746617533;-;02;44;20.7;-2.7390795;-0.047805956;248.4149;44.5898;5.14;5.18;-0.04;-0.07;0.03;B9,5V;B9,5;46.18943853;
HD 90994 ;10 30 17,48015;-00 38 13,2982;10;30;17.5;157.572834;2.750164764;-;00;38;13.3;-0.637027278;-0.011118223;246.4149;46.1667;4.939;5.06;-0.121;-0.14;0.02;B6V;B6;46.7346206;
HD 9132  ;01 29 36,13546;-21 37 45,6173;01;29;36.1;22.40056442;0.390963603;-;21;37;45.6;-21.62933814;-0.377503166;182.653;-79.722;5.138;5.111;0.027;-0.01;0.04;A0V;A0;85.99844433;
HD 91365 ;10 33 30,91125;+34 59 19,2991;10;33;30.9;158.3787969;2.764231471;+;34;59;19.3;34.98869419;0.610667915;189.3571;59.5993;5.61;5.58;0.03;0.05;-0.02;A2Vn;A2;61.82534749;
HD 91375 ;10 30 20,12710;-71 59 34,0602;10;30;20.1;157.5838629;2.750357256;-;71;59;34.1;-71.9927945;-1.256511302;292.4128;-12.066;4.765;4.718;0.047;0.02;0.03;A1V;A1;69.89609161;
HD 91465 ;10 32 01,46297;-61 41 07,1963;10;32;01.5;158.0060957;2.757726608;-;61;41;07.2;-61.68533231;-1.076612149;287.1801;-3.1539;3.27;3.361;-0.091;-0.18;0.09;B4Vne;B4;63.620525;
HD 91636 ;10 35 02,15893;+08 39 01,5434;10;35;02.2;158.7589955;2.770867189;+;08;39;01.5;8.650428722;0.150978463;236.2947;52.8596;5.72;5.67;0.05;0.05;0.00;A2V;A2;50.18138976;
HD 92728 ;10 43 43,33723;+57 11 57,1344;10;43;43.3;160.9305718;2.808768345;+;57;11;57.1;57.199204;0.998314439;150.9486;52.4162;5.751;5.788;-0.037;-0.01;-0.03;A0Vs;A0;76.69559705;
HD 92769 ;10 43 01,88384;+26 19 32,0891;10;43;01.9;160.7578493;2.805753769;+;26;19;32.1;26.32558031;0.459468054;207.1205;61.395;5.681;5.517;0.164;0.12;0.04;A4Vn;A4;59.02819579;
HD 92825 ;10 43 24,95671;+23 11 18,2499;10;43;25.0;160.8539863;2.807431676;+;23;11;18.2;23.18840275;0.404713976;213.5196;60.8426;5.116;5.075;0.041;0.08;-0.04;A3Vn;A3;57.64827515;
HD 92845 ;10 42 43,18700;-32 42 56,4214;10;42;43.2;160.6799458;2.804394097;-;32;42;56.4;-32.71567261;-0.570996204;273.8522;22.7884;5.633;5.627;0.006;-0.01;0.02;A0V;A0;51.89555082;
HD 92938 ;10 42 14,12040;-64 27 59,1323;10;42;14.1;160.558835;2.802280314;-;64;27;59.1;-64.46642564;-1.125151384;289.5635;-5.0021;4.68;4.82;-0.14;-0.18;0.04;B4V;B4;66.1793176;
HD 93030 ;10 42 57,40197;-64 23 40,0208;10;42;57.4;160.7391749;2.805427839;-;64;23;40.0;-64.39445022;-1.123895176;289.5978;-4.9017;2.54;2.78;-0.24;-0.3;0.06;B0Vp;B0;66.2022754;
HD 93152 ;10 45 51,89469;+30 40 56,3266;10;45;51.9;161.4662279;2.818117307;+;30;40;56.3;30.68231294;0.535507383;198.0085;62.3788;5.302;5.349;-0.047;0.02;-0.07;A1Vn;A1;61.70958119;
HD 93163 ;10 43 51,19315;-64 14 56,5480;10;43;51.2;160.9633048;2.809339644;-;64;14;56.5;-64.24904111;-1.121357309;289.6146;-4.7277;5.736;5.754;-0.018;-0.24;0.22;B2,5V;B2,5;66.19998485;
HD 93194 ;10 44 06,91549;-63 57 39,8535;10;44;06.9;161.0288145;2.810483004;-;63;57;39.9;-63.96107042;-1.116331272;289.5037;-4.4602;4.659;4.786;-0.127;-0.16;0.03;B5Vn;B5;66.06149744;
HD 93397 ;10 46 52,05473;-17 17 48,7464;10;46;52.1;161.7168947;2.822492269;-;17;17;48.7;-17.296874;-0.301887402;265.1604;36.278;5.53;5.44;0.09;0.08;0.01;A3V;A3;49.96890072;
HD 93540 ;10 46 16,55763;-64 30 52,4153;10;46;16.6;161.5689901;2.819910847;-;64;30;52.4;-64.51455981;-1.125991484;289.9715;-4.8398;5.23;5.327;-0.097;-0.14;0.04;B6V;B6;66.56568731;
HD 93657 ;10 48 14,11123;-31 41 16,2537;10;48;14.1;162.0587968;2.828459586;-;31;41;16.3;-31.68784825;-0.553057285;274.3807;24.2658;5.898;5.872;0.026;0.02;0.01;A1V;A1;52.72939524;
HD 93702 ;10 49 15,43057;+10 32 42,7270;10;49;15.4;162.314294;2.832918854;+;10;32;42.7;10.54520194;0.184048494;237.0031;56.8234;5.348;5.314;0.034;0.05;-0.02;A2V;A2;54.10150971;
HD 93905 ;10 49 57,01736;-34 03 29,4547;10;49;57.0;162.4875723;2.835943131;-;34;03;29.5;-34.05818186;-0.594427411;275.995;22.3815;5.643;5.605;0.038;0.02;0.02;A1V;A1;53.72991497;
HD 94601 ;10 55 36,823; -04 44 59,28;10;55;36.8;163.9034292;2.860654494;-;04;44;59.3;-4.7498;-0.082899649;211.5943;63.9097;4.51;4.5;0.01;0.02;-0.01;A1V;A1;52.39659845;
HD 94650J;10 53 42,07845;-70 43 13,2151;10;53;42.1;163.4253269;2.852310035;-;70;43;13.2;-70.72033753;-1.234302738;293.4471;-10.0488;5.97;5.99;-0.02;-0.14;0.12;B6V;B6;70.61713243;
HD 94985 ;10 57 07,84745;-50 45 54,0589;10;57;07.8;164.2826977;2.867273979;-;50;45;54.1;-50.76501636;-0.88601668;285.1371;8.1148;6.069;5.909;0.16;0.12;0.04;A4V;A4;61.02308866;
HD 95347 ;10 59 59,37804;-43 48 25,5989;10;59;59.4;164.9974085;2.879748036;-;43;48;25.6;-43.80711081;-0.764578319;282.5342;14.6064;5.736;5.8;-0.064;-0.11;0.05;B8,5V;B8,5;58.73840221;
HD 95418 ;11 01 50,47654;+56 22 56,7339;11;01;50.5;165.4603189;2.887827346;+;56;22;56.7;56.38242608;0.984058975;149.1661;54.8041;2.376;2.346;0.03;0.02;0.01;A1V;A1;78.18621334;
HD 96146 ;11 04 54,19338;-35 48 16,8376;11;04;54.2;166.2258058;2.901187612;-;35;48;16.8;-35.80467711;-0.624909503;279.8044;22.2374;5.443;5.424;0.019;0.05;-0.03;A2V;A2;57.15624567;
HD 96706 ;11 06 49,88927;-70 52 40,5491;11;06;49.9;166.707872;2.909601255;-;70;52;40.5;-70.87793031;-1.237053251;294.5083;-9.7369;5.52;5.57;-0.05;-0.24;0.19;B2V;B2;71.61327744;
HD 9672  ;01 34 37,77884;-15 40 34,8979;01;34;37.8;23.65741183;0.412899729;-;15;40;34.9;-15.67636053;-0.273604106;166.3277;-74.7789;5.681;5.619;0.062;0.02;0.04;A1V;A1;85.54627576;
HD 96819 ;11 08 43,99954;-28 04 50,4127;11;08;44.0;167.1833314;2.917899588;-;28;04;50.4;-28.08067019;-0.490100151;276.8662;29.5413;5.497;5.431;0.066;0.02;0.05;A1V;A1;56.29481299;
HD 97023 ;11 09 53,39311;-32 22 03,1048;11;09;53.4;167.4724713;2.92294603;-;32;22;03.1;-32.36752911;-0.564919954;279.2184;25.786;5.815;5.779;0.036;0.05;-0.01;A2V;A2;57.34865502;
HD 97277 ;11 11 39,48783;-22 49 33,0593;11;11;39.5;167.9145326;2.930661456;-;22;49;33.1;-22.82584981;-0.398386234;274.7768;34.5329;4.493;4.461;0.032;0.02;0.01;A1V;A1;56.25036119;
HD 97583 ;11 12 45,20667;-64 10 11,1760;11;12;45.2;168.1883611;2.935440665;-;64;10;11.2;-64.16977111;-1.119973786;292.4355;-3.3278;5.143;5.216;-0.073;-0.11;0.04;B8V;B8;68.85985304;
HD 97585 ;11 13 45,55346;-00 04 10,2202;11;13;45.6;168.4398061;2.939829208;-;00;04;10.2;-0.069505611;-0.001213102;258.1291;54.0781;5.379;5.399;-0.02;-0.01;-0.01;A0V;A0;57.5371352;
HD 97603 ;11 14 06,50142;+20 31 25,3853;11;14;06.5;168.5270893;2.941352586;+;20;31;25.4;20.52371814;0.358206456;224.2285;66.8275;2.68;2.53;0.15;0.12;0.03;A4V;A4;63.09294765;
HD 97633 ;11 14 14,40446;+15 25 46,4541;11;14;14.4;168.5600186;2.941927312;+;15;25;46.5;15.42957058;0.269296809;235.3722;64.585;3.337;3.324;0.013;0.05;-0.04;A2V;A2;61.41036444;
HD 97670 ;11 13 30,78320;-59 37 09,5454;11;13;30.8;168.3782633;2.938755084;-;59;37;09.5;-59.61931817;-1.0405534;290.8327;0.9322;5.627;5.732;-0.105;-0.26;0.16;B1,5V;B1,5;66.92796082;
HD 98353 ;11 19 07,89965;+38 11 08,0285;11;19;07.9;169.7829152;2.963270884;+;38;11;08.0;38.18556347;0.666463809;177.344;67.7378;4.9;4.8;0.1;0.05;0.05;A2V;A2;71.32049751;
HD 98664 ;11 21 08,19349;+06 01 45,5710;11;21;08.2;170.2841395;2.972018899;+;06;01;45.6;6.029325278;0.105231578;253.3596;59.899;3.996;4.044;-0.048;-0.07;0.02;B9,5Vs;B9,5;60.52241804;
HD 98718 ;11 21 00,40615;-54 29 27,6654;11;21;00.4;170.2516923;2.971452588;-;54;29;27.7;-54.49101817;-0.95104768;289.9556;6.0864;3.74;3.9;-0.16;-0.16;0.00;B5Vn;B5;65.82567234;
HD 99104 ;11 23 21,40035;-64 57 16,9709;11;23;21.4;170.8391681;2.981705975;-;64;57;17.0;-64.95471414;-1.133673626;293.7803;-3.6597;5.03;5.11;-0.08;-0.16;0.08;B5V;B5;70.22713817;
HD 99211 ;11 24 52,92362;-17 41 02,4300;11;24;52.9;171.2205151;2.988361735;-;17;41;02.4;-17.68400833;-0.30864417;275.4064;40.5162;4.29;4.08;0.21;0.2;0.01;A7V(n);A7;59.04038662;
HD 99556 ;11 26 35,41773;-61 06 54,6029;11;26;35.4;171.6475739;2.995815317;-;61;06;54.6;-61.11516747;-1.066660895;292.8663;0.0875;5.44;5.54;-0.1;-0.16;0.06;B5V;B5;69.01316568;
HD 99787 ;11 29 04,12195;+39 20 13,1119;11;29;04.1;172.2671748;3.006629393;+;39;20;13.1;39.33697553;0.686559741;172.2288;68.9717;5.373;5.354;0.019;0.05;-0.03;A2V;A2;73.56676303;
HD 99803 ;11 28 35,07993;-42 40 27,1303;11;28;35.1;172.1461664;3.004517398;-;42;40;27.1;-42.67420286;-0.744805346;287.0971;17.6356;5.104;5.132;-0.028;-0.07;0.04;B9V;B9;63.35496679;
HD 99922 ;11 29 38,61879;-24 27 50,4713;11;29;38.6;172.4109116;3.009138074;-;24;27;50.5;-24.46401981;-0.426977694;280.1579;34.7647;5.83;5.76;0.07;-0.01;0.08;A0V;A0;60.50099475;
HD169027;18:16:58.8;+68:44:29;18;16;58.8;274.245;4.786478207;+;68;44;29;68.74138889;1.199763569;;;;6.779;;;0.03;A0;A0;118.2327507;s0671
HD014829;02:23:09.2;-10:40:39.4;02;23;58.9;35.99541667;0.628238536;-;10;40;39,4;-10.67761111;-0.18635947;;;;10.22;;;0.02;A0;A0;74.12915518;s0085
HD167105;18:11:06.2;+50:47:32.3;18;11;58.1;272.9920833;4.764610686;+;50;47;32,3;50.79230556;0.886492967;;;;8.93;;;0.04;A0;A0;134.6123566;s0668
HD207222;21:46:56.2;+21:17:50.6;21;46;58.11;326.742125;5.702725886;+;21;17;50,6;21.29738889;0.371709558;;;;8.6;;;0.06;A0;A0;143.298351;s0818
HD093329;10:46:36.7;+11:11:02.8;10;46;58.12;161.7421667;2.822933348;+;11;11;02,8;11.18411111;0.195199563;;;;8.76;;;0.03;A0;A0;53.76959025;s0392
BD+092190;09:29:15.6;+08:38:00.5;09;29;58.13;142.4922083;2.486958194;+;08;38;00,5;8.633472222;0.150682516;;;;11.14;;;0.01;A0;A0;35.29614701;s0348
HD213307;22:29:09.4;+58:24:14.8;22;29;58.14;337.49225;5.890350962;+;58;24;14,8;58.40411111;1.019344036;;;;6.3;;;0.10;A0;A0;118.5136653;s0834
HD123299;14:04:23.3;+64:22:33.2;14;04;58.15;211.2422917;3.686873509;+;64;22;33,2;64.37588889;1.12357122;;;;3.647;;;0.01;A0 III;A0;101.5249557;s0495
HD112413;12:56:01.7;+38:19:06.2;12;56;58.16;194.2423333;3.390168263;+;38;19;06,2;38.31838889;0.66878205;;;;2.9;;;0.01;A0 spe;A0;89.51315343;s0456
HD109995;12:38:47.5;+39:18:31.7;12;38;58.17;189.742375;3.311629174;+;39;18;31,7;39.30880556;0.686068082;;;;7.598;;;0.00;A0 V (HB);A0;86.29082761;s0446
HD020041;03:15:48;+57:08:26.2;03;15;58.18;48.99241667;0.855078979;+;57;08;26,2;57.14061111;0.9972918;;;;5.826;;;0.73;A0Ia;A0;82.34515442;s0110
HD039970;05:56:56.1;+24:14:58.9;05;56;58.19;89.24245833;1.55757473;+;24;14;58,9;24.24969444;0.423237011;;;;6.045;;;0.38;A0Ia;A0;38.74481736;s0200
HD161695;17:45:40.3;+31:30:16.9;17;45;58.2;266.4925;4.651171557;+;31;30;16,9;31.50469444;0.549860648;;;;6.246;;;0.01;A0Ib;A0;147.0795996;s0645
HD087737;10:07:19.9;+16:45:45.7;10;07;58.21;151.9925417;2.652770291;+;16;45;45,7;16.76269444;0.29256421;;;;3.511;;;0.00;A0Ib;A0;47.29243327;s0371
HD181470;19:19:01.2;+37:26:43.1;19;19;58.22;289.9925833;5.061325386;+;37;26;43,1;37.44530556;0.653543871;;;;6.246;;;0.05;A0III;A0;150.5326361;s0718
HD111786;12:51:57.8;-26:44:17.9;12;51;58.23;192.992625;3.368356738;-;26;44;17,9;-26.73830556;-0.466671468;;;;6.145;;;0.02;A0III;A0;79.06876013;s0453
HD220933;23:27:40.3;+25:10:02.3;23;27;58.24;351.9926667;6.143430976;+;25;10;02,3;25.16730556;0.439252346;;;;5.986;;;0.04;A0mnp...;A0;119.8161004;s0878
HD143807;16:01:26.6;+29:51:04;16;01;58.25;240.4927083;4.197389587;+;29;51;04,;29.85111111;0.521000174;;;;4.975;;;0.02;A0p...;A0;127.7782522;s0581
HD220825;23:26:55.9;+01:15:20.2;23;26;58.26;351.74275;6.139069108;+;01;15;20,2;1.255611111;0.021914548;;;;4.927;;;0.01;A0p...;A0;119.3848217;s0877
HD140160;15:41:47.5;+12:50:51;15;41;58.27;235.4927917;4.110124579;+;12;50;51,;12.8475;0.224231176;;;;5.323;;;0.02;A0p...;A0;125.0450916;s0567
HD196502;20:31:30.5;+74:57:16.6;20;31;58.28;307.9928333;5.375489014;+;74;57;16,6;74.95461111;1.308204753;;;;5.191;;;0.13;A0p...;A0;112.3685521;s0764
HD089822B;10:24:07.9;+65:33:59;10;24;58.29;156.242875;2.726952602;+;65;33;59,;65.56638889;1.144349365;;;;4.935;;;0.01;A0sp?;A0;80.62082971;s0386
HD183324;19:29:01;+01:57:01.6;19;29;58.3;292.4929167;5.104964435;+;01;57;01,6;1.950444444;0.034041677;;;;5.793;;;0.03;A0V;A0;173.8251407;s0722
HD031295;04:54:53.7;+10:09:02.9;04;54;58.31;73.74295833;1.287057423;+;10;09;02,9;10.15080556;0.177164979;;;;4.656;;;0.10;A0V;A0;41.51912923;s0166
HD074721;08:45:59.3;+13:15:48.6;08;45;58.32;131.493;2.294985793;+;13;15;48,6;13.2635;0.231491745;;;;8.71;;;0.03;A0V;A0;29.26257602;s0317
HD146624;16:18:18;-28:36:50.4;16;18;58.33;244.7430417;4.271571898;-;28;36;50,4;-28.614;-0.499408512;;;;4.792;;;0.05;A0V:;A0;122.1186811;s0592
HD174567;18:49:44.2;+31:37:45.8;18;49;58.34;282.4930833;4.930434418;+;31;37;45,8;31.62938889;0.552036977;;;;6.634;;;0.07;A0Vs;A0;155.0028112;s0698
HD143459;16:00:47.5;-08:24:40.9;16;00;58.35;240.243125;4.193033537;-;08;24;40,9;-8.411361111;-0.146805946;;;;5.53;;;0.11;A0Vs;A0;126.5870141;s0578
HD112028;12:49:13.7;+83:24:46.4;12;49;58.36;192.4931667;3.359639546;+;83;24;46,4;83.41288889;1.45582955;;;;5.311;;;0.07;A1 III;A1;96.94751977;s0451
HD221756;23:34:37.4;+40:14:11;23;34;58.37;353.7432083;6.173983692;+;40;14;11,;40.23638889;0.702257465;;;;5.564;;;0.02;A1III;A1;116.0426002;s0885
HD214994;22:41:45.4;+29:18:27.4;22;41;58.38;340.49325;5.942728293;+;29;18;27,4;29.30761111;0.51151431;;;;4.797;;;0.02;A1IV;A1;129.1883586;s0841
HD204041;21:25:51.6;+00:32:03.6;21;25;58.39;321.4932917;5.611116463;+;00;32;03,6;0.534333333;0.009325876;;;;6.468;;;0.03;A1IV;A1;148.9533652;s0796
HD060179;07:34:36;+31:53:18.2;07;34;58.4;113.7433333;1.985195669;+;31;53;18,2;31.88838889;0.556557379;;;;1.88;;;0.00;A1V;A1;39.95945474;s0262
HD065900;08:01:13.9;+04:52:47.4;08;01;58.41;120.493375;2.103006121;+;04;52;47,4;4.879833333;0.085169159;;;;5.646;;;0.01;A1V;A1;15.84000725;s0288
HD072660;08:34:01.7;-02:09:05.6;08;34;58.42;128.7434167;2.246996511;-;02;09;05,6;-2.151555556;-0.037551728;;;;5.799;;;0.01;A1V;A1;18.37224991;s0304
HD114330;13:09:56.9;-05:32:20.4;13;09;58.43;197.4934583;3.446911099;-;05;32;20,4;-5.539;-0.096673787;;;;4.381;;;0.02;A1V;A1;85.52581304;s0461
HD198001;20:47:40.6;-09:29:44.8;20;47;58.44;311.9935;5.44531382;-;09;29;44,8;-9.495777778;-0.165732587;;;;3.77;;;0.02;A1V;A1;152.9266972;s0776
HD175892;18:58:24.7;-22:31:46.2;18;58;58.45;284.7435417;4.969712326;-;22;31;46,2;-22.5295;-0.393213954;;;;6.151;;;0.02;A1V;A1;148.8123911;s0708
HD000319;00:07:46.9;-22:30:31;00;07;58.46;1.993583333;0.034794593;-;22;30;31,;-22.50861111;-0.392849374;;;;5.942;;;0.01;A1V;A1;104.3845991;s0006
HD086986;10:02:29.5;+14:33:25.2;10;02;58.47;150.743625;2.630972583;+;14;33;25,2;14.557;0.254067579;;;;8.01;;;0.03;A1V;A1;45.19684692;s0368
BD+302431;13:38:24.7;+29:21:56.2;13;38;58.48;204.7436667;3.573451106;+;29;21;56,2;29.36561111;0.512526601;;;;10.02;;;0.05;A2;A2;96.94053305;s0480
HD064488;07:55:54.7;+39:17:12.5;07;55;58.49;118.9937083;2.076832;+;39;17;12,5;39.28680556;0.68568411;;;;7.14;;;0.04;A2;A2;47.82947752;s0283
HD002857;00:31:53.8;-05:15:42.9;00;31;58.5;7.99375;0.139517257;-;05;15;42,9;-5.261916667;-0.091837771;;;;9.95;;;0.00;A2 (HB);A2;102.3190169;s0018
HD207260;21:45:26.9;+61:07:14.9;21;45;58.51;326.4937917;5.698391652;+;61;07;14,9;61.12080556;1.066759298;;;;4.312;;;0.03;A2 Ia;A2;120.8282231;s0815
HD207673;21:49:40.1;+41:08:55.7;21;49;58.52;327.4938333;5.715845672;+;41;08;55,7;41.14880556;0.71818214;;;;6.492;;;0.00;A2 Ib;A2;133.8657733;s0819
HD161817;17:46:40.6;+25:44:56.8;17;46;58.53;266.743875;4.655558878;+;25;44;56,8;25.74911111;0.449406768;;;;6.988;;;0.05;A2 VI (HB);A2;150.6979656;s0647
HD142703;15:56:33.4;-14:49:45.8;15;56;58.54;239.2439167;4.175594061;-;14;49;45,8;-14.82938889;-0.258821662;;;;6.123;;;0.04;A2Ib/II;A2;123.6186659;s0577
HD027962;04:25:29.4;+17:55:40.4;04;25;58.55;66.49395833;1.160538506;+;17;55;40,4;17.92788889;0.312900689;;;;4.311;;;0.05;A2IV;A2;51.22850313;s0907
HD097633;11:14:14.4;+15:25:46.6;11;14;58.56;168.744;2.945138393;+;15;25;46,6;15.42961111;0.269297516;;;;3.324;;;0.01;A2V;A2;61.57874685;s0403
HD196544;20:37:49.2;+11:22:39.7;20;37;58.57;309.4940417;5.401690042;+;11;22;39,7;11.37769444;0.198578229;;;;5.428;;;0.01;A2V;A2;161.7066642;s0767
HD192640;20:14:31.9;+36:48:22.7;20;14;58.58;303.7440833;5.301334338;+;36;48;22,7;36.80630556;0.642391217;;;;4.955;;;0.03;A2V;A2;149.034482;s0759
HD028978;04:34:08.3;+05:34:07;04;34;58.59;68.744125;1.199811323;+;05;34;07,;5.568611111;0.097190599;;;;5.681;;;0.12;A2Vs;A2;44.51365957;s0155
HD043378;06:19:37.4;+59:00:39.6;06;19;58.6;94.99416667;1.657960979;+;59;00;39,6;59.011;1.029936245;;;;4.446;;;0.01;A2Vs;A2;68.27385013;s0217
HD079633;09:17:07.4;+51:19:19.9;09;17;58.61;139.4942083;2.434633223;+;51;19;19,9;51.32219444;0.895741272;;;;9.04;;;0.01;A3;A3;64.1174602;s0342
HD079765;09:16:27.1;+18:48:36.7;09;16;58.62;139.24425;2.430270627;+;18;48;36,7;18.81019444;0.328299826;;;;7.05;;;0.02;A3;A3;38.47983622;s0341
HD213470;22:30:18.7;+57:13:31.4;22;30;58.63;337.7442917;5.894749919;+;57;13;31,4;57.22538889;0.998771452;;;;6.696;;;0.02;A3 Ia;A3;119.0820014;s0836
HD223385;23:48:50.2;+62:12:52.2;23;48;58.64;357.2443333;6.235089851;+;62;12;52,2;62.2145;1.085847867;;;;5.55;;;0.63;A3Ia+...;A3;108.1151805;s0892
HD085235;09:52:06.5;+54:03:51.5;09;52;58.65;148.244375;2.587352441;+;54;03;51,5;54.06430556;0.94360014;;;;4.56;;;0.00;A3IV;A3;69.42161154;s0364
HD218640;23:09:55;-22:27:27.4;23;09;58.66;347.4944167;6.064921703;-;22;27;27,4;-22.45761111;-0.391959256;;;;4.726;;;0.02;A3IV:;A3;117.087484;s0861
HD044691A;06:26:25.8;+56:17:06.4;06;26;58.67;96.74445833;1.688509331;+;56;17;06,4;56.28511111;0.982360509;;;;5.54;;;0.02;A3m;A3;65.39425358;s0022
HD103578;11:55:40.6;+15:38:48.5;11;55;58.68;178.9945;3.124043368;+;15;38;48,5;15.64680556;0.273088274;;;;5.531;;;0.03;A3V;A3;71.11817653;s0424
HD038545;05:47:13.2;+14:29:17.9;05;47;58.69;86.99454167;1.518341183;+;14;29;17,9;14.48830556;0.252868635;;;;5.725;;;0.05;A3Vn;A3;32.93165478;s0193
HD141851;15:51:15.6;-03:05:25.8;15;51;58.7;237.9945833;4.153789081;-;03;05;25,8;-3.0905;-0.053939401;;;;5.1;;;0.12;A3Vn;A3;125.7367414;s0572
BD+342476;13:59:09.6;+33:51:39.2;13;59;58.71;209.994625;3.665097618;+;33;51;39,2;33.86088889;0.590983999;;;;10.06;;;0.00;A4;A4;101.6867483;s0491
HD109307;12:33:34.3;+24:16:58.8;12;33;58.72;188.4946667;3.289852556;+;24;16;58,8;24.283;0.423818302;;;;6.265;;;0.01;A4 V;A4;81.83285317;s0922
HD189849;20:01:06;+27:45:13;20;01;58.73;300.4947083;5.244622045;+;27;45;13,;27.75361111;0.484391893;;;;4.663;;;0.03;A4III;A4;158.3993082;s0748
HD019445;03:08:25.6;+26:19:51.2;03;08;58.74;47.24475;0.824576442;+;26;19;51,2;26.33088889;0.459560706;;;;8.05;;;0.00;A4p;A4;70.89735592;s0106
HD176232;18:58:46.8;+13:54:23.8;18;58;58.75;284.7447917;4.969734142;+;13;54;23,8;13.90661111;0.242716152;;;;5.913;;;0.06;A4p(EuCrSr);A4;171.3030932;s0710
BD-122669;08:46:39.6;-13:21:25.6;08;46;58.76;131.7448333;2.299381114;-;13;21;25,6;-13.35711111;-0.233125567;;;;10.235;;;0.01;A5;A5;20.82873767;s0318
HD193281;20:20:27.8;-29:11:49.9;20;20;58.77;305.244875;5.327528094;-;29;11;49,9;-29.19719444;-0.509587175;;;;6.3;;;0.07;A5/A6V;A5;140.4348085;s0761
HD017378;02:49:30.7;+57:05:03.5;02;49;58.78;42.49491667;0.741676211;+;57;05;03,5;57.08430556;0.996309083;;;;6.281;;;0.78;A5Ia;A5;85.51733697;s0102
HD059612;07:29:51.4;-23:01:27.5;07;29;58.79;112.4949583;1.963407415;-;23;01;27,5;-23.02430556;-0.40184994;;;;4.84;;;0.09;A5Ib;A5;15.07178302;s0256
HD188041;19:53:18.7;-03:06:52.1;19;53;58.8;298.495;5.209720551;-;03;06;52,1;-3.114472222;-0.054357795;;;;5.633;;;0.05;A5pvar;A5;166.7425232;s0740
HD081009;09:22:50.9;-09:50:19.7;09;22;58.81;140.7450417;2.456464383;-;09;50;19,7;-9.838805556;-0.171719551;;;;6.516;;;0.10;A5spe..;A5;29.18706199;s0344
HD023194;03:44:00.3;+24:33:24.8;03;44;58.82;56.24508333;0.981661892;+;24;33;24,8;24.55688889;0.428598565;;;;8.07;;;0.00;A5V;A5;62.69573926;s0126
HD107276;12:19:50.6;+28:27:51.8;12;19;58.83;184.995125;3.228774031;+;28;27;51,8;28.46438889;0.496797306;;;;6.632;;;0.01;A6 IV-V;A6;79.7847392;s0920
HD002628;00:30:07.4;+29:45:05.8;00;30;58.84;7.745166667;0.135178659;+;29;45;05,8;29.75161111;0.519263572;;;;5.219;;;0.01;A7III;A7;105.6544624;s0015
HD197461;20:43:27.6;+15:04:28.6;20;43;58.85;310.9952083;5.427890343;+;15;04;28,6;15.07461111;0.263101597;;;;4.434;;;0.01;A7IIIp...;A7;159.4174532;s0771
HD003883;00:41:36;+24:37:44.4;00;41;58.86;10.49525;0.183176668;+;24;37;44,4;24.629;0.429857141;;;;6.061;;;0.02;A7m;A7;103.0603603;s0027
HD023924;03:49:40.9;+23:20:29.8;03;49;58.87;57.49529167;1.003482144;+;23;20;29,8;23.34161111;0.407387967;;;;8.13;;;0.00;A7V;A7;61.15575648;s0131
